image_path,objects,repeating_pattern,image_url,main_color_name,main_color_rgb,other_colors_names
../holden_scrape/wallpapers/full/fae02770e9a4a0b290fb04e14998c8bfaa672840.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/36014-Varano-Cream-Product-shine-180x180.jpg,gainsboro,"[230, 218, 202]","gainsboro,silver,light grey,antique white"
../holden_scrape/wallpapers/full/f4aa3e0cf4bd7166b7dc80c7ea6297705d609f2c.jpg,,True,https://holdendecor.co.uk/wp-content/uploads/99500-TIPU-Tree-Bead-Taupe-image.jpg,light grey,"[224, 214, 196]","tan,gray,silver,rosy brown,gainsboro,light grey"
../holden_scrape/wallpapers/full/504b8971af5280896095e8363df58643faf87a88.jpg,bed,False,https://holdendecor.co.uk/wp-content/uploads/65833-Tipaza-image-beige-roll-600x587.jpg,silver,"[194, 188, 177]","dim gray,dark olive green,gray,dark slate gray,silver,dark gray,rosy brown,light grey"
../holden_scrape/wallpapers/full/ea807f1e3491c956808c1ab7a0e575148c72c351.jpg,bed,False,https://holdendecor.co.uk/wp-content/uploads/36014-Varano-Cream-Rollshot-.jpg,light grey,"[215, 212, 198]","dim gray,dark olive green,gray,dark slate gray,beige,silver,dark gray,rosy brown,gainsboro,light grey"
../holden_scrape/wallpapers/full/7a8bff3ba9d3d20593a7393e76a8fa4e062f3274.jpg,"vase,potted plant",False,https://holdendecor.co.uk/wp-content/uploads/66160-Tinos-Taupe-Roomshot-180x180.jpg,rosy brown,"[180, 165, 142]","tan,dim gray,dark olive green,gray,dark slate gray,sienna,silver,black,rosy brown,peru,wheat"
../holden_scrape/wallpapers/full/035b59424e4e4ce9718d01589734063ddccb3095.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/65832-Tipaza-grey-roll.jpg,dark gray,"[183, 180, 178]","dim gray,gray,dark slate gray,silver,dark gray,gainsboro,light grey"
../holden_scrape/wallpapers/full/6c5e3e66d4752bd301911c460020d9d6edfc509c.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/65912-Tora-Burnt-orange.jpg,sienna,"[153, 100, 62]","dark olive green,dim gray,antique white,gray,dark slate gray,sienna,dark khaki,silver,rosy brown,peru,light grey"
../holden_scrape/wallpapers/full/0e5976e05bed0dfc0aca75c5e1b28cfd81580adf.jpg,"bed,frisbee",False,https://holdendecor.co.uk/wp-content/uploads/65830-Tipaza-green-roll-600x587.jpg,rosy brown,"[158, 157, 138]","dim gray,gray,dark slate gray,silver,dark gray"
../holden_scrape/wallpapers/full/7b4060a1abc56632a09203ac7212ece9e738a38d.jpg,bird,False,https://holdendecor.co.uk/wp-content/uploads/TH91743-Cassia-Ochre-.jpg,sienna,"[144, 116, 55]","dark olive green,dim gray,gray,dark slate gray,sienna,silver,black,rosy brown"
../holden_scrape/wallpapers/full/7d948c78ec094ef6dbcb8f886453b4a0815143f9.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/36014-Varano-Cream-Rollshot--600x600.jpg,light grey,"[215, 212, 198]","dim gray,dark olive green,gray,dark slate gray,silver,dark gray,rosy brown,gainsboro"
../holden_scrape/wallpapers/full/7291d3fdc8f197164aa689c35833bc781b624960.jpg,,True,https://holdendecor.co.uk/wp-content/uploads/66191-Valora-Cream-Rollshot-Closeup.jpg,silver,"[208, 194, 168]","tan,dim gray,antique white,gray,silver,rosy brown,wheat"
../holden_scrape/wallpapers/full/0ac65a80e520ef08266e4c1f1a99976372fbc888.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/99363-Enigma-Beads-Grey-shiny-Product-600x600.jpg,silver,"[186, 186, 187]","gray,silver,dark gray,gainsboro,light grey"
../holden_scrape/wallpapers/full/f38e8941f2129fe96993b9103465f4d47f506287.jpg,"vase,bed,potted plant",False,https://holdendecor.co.uk/wp-content/uploads/91540_Zodiac_Pink_roomshot-600x600.jpg,white smoke,"[249, 247, 245]","tan,dim gray,gray,dark slate gray,sienna,light slate gray,indian red,dark gray,rosy brown,gainsboro,light grey"
../holden_scrape/wallpapers/full/1b820f204d4a4ca7e64fb58b6bea167812cdf09b.jpg,bed,False,https://holdendecor.co.uk/wp-content/uploads/36014-Varano-Cream-Product-room-180x180.jpg,gainsboro,"[232, 220, 204]","dim gray,tan,dark olive green,gray,white smoke,silver,dark gray,rosy brown,gainsboro,light grey"
../holden_scrape/wallpapers/full/fc486f555a85b0a9cdeaac434f7ad4cb77240983.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/66193-Valora-Blue-Rollshot-Closeup.jpg,dim gray,"[98, 105, 105]","dim gray,gray,dark slate gray,light slate gray,dark gray,rosy brown,light grey"
../holden_scrape/wallpapers/full/711e42dad84848bb9791ece90338a9bb5a60f323.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/65912-Tora-Burnt-Orange-rollshot-600x600.jpg,sienna,"[153, 100, 65]","tan,dark olive green,dim gray,gray,dark slate gray,dark khaki,dark gray,rosy brown,gainsboro,peru,light grey"
../holden_scrape/wallpapers/full/a8dbbff8e326ebabeea5f2d6ff7e968ef397f730.jpg,bird,False,https://holdendecor.co.uk/wp-content/uploads/TH91744-Cassia-Gold-shiny-600x600.jpg,gray,"[160, 134, 96]","dim gray,dark olive green,teal,gray,dark slate gray,black,dark gray,rosy brown,light grey"
../holden_scrape/wallpapers/full/db607f48535be00fd9f4a00966c750e5a3713a51.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/13271_Tutti_Fruity_Soft_Coral-Orange.jpg,antique white,"[239, 226, 217]","dim gray,gray,dark khaki,light grey,silver,dark sea green,dark gray,dark salmon,gainsboro,peru,wheat,burly wood"
../holden_scrape/wallpapers/full/b4e66c12c2206786fbb7ae63fb19eff0f9b6a570.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/65831-Tipaza-image-plum-600x600.jpg,dark slate gray,"[78, 84, 75]","gray,dim gray,rosy brown"
../holden_scrape/wallpapers/full/49392547b41f0c85ce6c3629be096101dd95d081.jpg,knife,False,https://holdendecor.co.uk/wp-content/uploads/75960-Obsidian-Pink-Rose-Gold-rollshot-180x180.jpg,silver,"[203, 193, 192]","dark olive green,dim gray,gray,dark slate gray,silver,black,dark gray,rosy brown,light grey"
../holden_scrape/wallpapers/full/38f98133764de8da466e218c258508f831e57bdf.jpg,"bowl,book,couch,cup",False,https://holdendecor.co.uk/wp-content/uploads/66162-Tinos-Dove-Roomshot-600x600.jpg,light grey,"[224, 216, 205]","saddle brown,dark olive green,dim gray,gray,dark slate gray,silver,black,dark gray,gainsboro,light grey"
../holden_scrape/wallpapers/full/82cb98a6f9433595d0c3c57dfd1c7c47c3ce6472.jpg,bed,False,https://holdendecor.co.uk/wp-content/uploads/65831-Tipaza-plum-room-180x180.jpg,dim gray,"[112, 99, 86]","dark cyan,dim gray,dark olive green,gray,dark slate gray,sienna,midnight blue,black,dark gray,rosy brown,gainsboro,peru,slate gray"
../holden_scrape/wallpapers/full/c013a8075bdf17a91f7778eb9aaf75c35d5d7a8c.jpg,chair,False,https://holdendecor.co.uk/wp-content/uploads/13270_Tutti_Fruity_Cream-Orange_roomshot-180x180.jpg,gainsboro,"[230, 226, 206]","tan,dim gray,dark olive green,gray,beige,dark khaki,khaki,silver,dark gray,rosy brown,light grey,wheat"
../holden_scrape/wallpapers/full/67bf40a8215c02c3de2687c81628f17bd4875003.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/66190-Valora-Dove-Rollshot-600x600.jpg,light grey,"[218, 207, 194]","dim gray,antique white,gray,silver,linen,dark gray,rosy brown,gainsboro,light grey"
../holden_scrape/wallpapers/full/eed2a328dd121ec527f3d093f34943082f8aaf50.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/66193-Valora-Blue-Thumbnail-180x180.jpg,dim gray,"[100, 103, 103]","gray,dim gray,rosy brown,dark slate gray"
../holden_scrape/wallpapers/full/8c29c80baa8a2b79ceaf5615f62a8f5d966161ad.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/ArabesqueCov.jpg,dark gray,"[183, 187, 164]","gray,silver,dark sea green,dark gray,light grey"
../holden_scrape/wallpapers/full/c8ee1a832ca77d4bef5df26f947d3a2d60656e04.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/99501-Tipu-Bead-Indigo-Blue-Roll_2-600x600.jpg,silver,"[211, 202, 187]","dim gray,gray,light slate gray,silver,dark gray,gainsboro,light grey"
../holden_scrape/wallpapers/full/eaa72137ff4932be1413f08edc29a1b993dcb91e.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/65831-Tipaza-plum-roll-180x180.jpg,dim gray,"[122, 120, 106]","dim gray,dark olive green,gray,dark slate gray,silver,black,dark gray,rosy brown"
../holden_scrape/wallpapers/full/c2b23db85078a0a30e82cc113e6db44bef10bfeb.jpg,bed,False,https://holdendecor.co.uk/wp-content/uploads/3_Pendula-3000x1500_c.jpg,snow,"[252, 253, 252]","dim gray,dark olive green,gray,dark slate gray,sienna,silver,black,dark gray,rosy brown,gainsboro,light grey"
../holden_scrape/wallpapers/full/c49eddf8de25b94659dbd7722536f9c3077ac4d0.jpg,"kite,potted plant",False,https://holdendecor.co.uk/wp-content/uploads/90941-Under-the-sea-light-teal.jpg,alice blue,"[235, 246, 248]","light blue,medium aqua marine,thistle,dark slate gray,light sea green,dark slate blue,indian red,medium sea green,dark sea green,rosy brown,gainsboro,slate gray,burly wood"
../holden_scrape/wallpapers/full/11103a1a3a03b96bceffd4606cd6682fde2bb887.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/66161-Tinos-Grey-Thumbnail-600x600.jpg,dark gray,"[177, 170, 159]","rosy brown,gray,silver,dark gray"
../holden_scrape/wallpapers/full/22bb32468c50199ba78f08ea7d010b0cbce214d7.jpg,"chair,clock",False,https://holdendecor.co.uk/wp-content/uploads//Football-Galaxy-Blog.jpg,dark slate gray,"[43, 41, 45]","dim gray,steel blue,gray,dark slate gray,sienna,dark khaki,indian red,black,dark gray,golden rod,light grey,olive drab"
../holden_scrape/wallpapers/full/776eb50c19241db4d0c66dc8d4317466cf3bf9fe.jpg,,True,https://holdendecor.co.uk/wp-content/uploads/Collection.jpg,dim gray,"[88, 86, 82]","dim gray,gray,dark slate gray,light sea green,white smoke,indian red,dark khaki,silver,dark gray,sandy brown,dark salmon,gainsboro,corn flower blue,powder blue"
../holden_scrape/wallpapers/full/df8a697f213d3529056b3e5c4bb44c194f28f32e.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/Twilight-back-600x600.jpg,gray,"[120, 124, 125]","dim gray,gray,dark slate gray,light slate gray,dark sea green,dark gray"
../holden_scrape/wallpapers/full/9773381cacc8c2f2e71fa49150b87adc01ed28cf.jpg,"vase,potted plant",False,https://holdendecor.co.uk/wp-content/uploads/66161-Tinos-Grey-Roomshot-180x180.jpg,dark gray,"[187, 177, 166]","dark olive green,dim gray,saddle brown,gray,dark slate gray,silver,black,dark gray,rosy brown"
../holden_scrape/wallpapers/full/4c8d4976d7bb98d39c6019839700f5e6cff28b64.jpg,bird,False,https://holdendecor.co.uk/wp-content/uploads/RL91745-Cassia-green-rollshot.jpg,dark olive green,"[95, 100, 73]","dark olive green,dim gray,gray,dark slate gray,black,dark gray"
../holden_scrape/wallpapers/full/a1ba6b141ae116ee5db45ee98ceaa0a55b264af2.jpg,"chair,potted plant",False,https://holdendecor.co.uk/wp-content/uploads/13392-Vintage-Floral-cream-ochre-roomshot-180x180.jpg,silver,"[195, 195, 171]","dim gray,saddle brown,dark olive green,gray,sienna,silver,linen,dark gray,dark salmon,peru,light grey,burly wood"
../holden_scrape/wallpapers/full/f5168a8c2646df650c8fc7f4fe0da85791fd9d41.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/Alchemy-book-front-back-flat.jpg,dark slate gray,"[76, 76, 76]","dim gray,dark olive green,tan,gray,dark slate gray,rosy brown"
../holden_scrape/wallpapers/full/93e201e6a6d6daaa10bb59de11d217e66b344ca9.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/RL91743-Cassia-ochre-rollshot-180x180.jpg,peru,"[169, 141, 84]","dim gray,dark olive green,tan,steel blue,gray,dark slate gray,sienna,dark khaki,rosy brown,peru,light grey"
../holden_scrape/wallpapers/full/586dd3f626386aa063152ee920ff91e72570cbf8.jpg,bird,False,https://holdendecor.co.uk/wp-content/uploads/TH91744-Cassia-Gold-shiny.jpg,gray,"[160, 134, 95]","dim gray,dark olive green,gray,dark slate gray,silver,black,rosy brown,light grey"
../holden_scrape/wallpapers/full/f3d975d84cb42c52df98b84aca08f6e44ba7ef56.jpg,"vase,sink,potted plant",False,https://holdendecor.co.uk/wp-content/uploads/Saharacollectionimagehome-300x155.jpg,tan,"[207, 189, 157]","tan,dim gray,dark olive green,antique white,gray,dark slate gray,floral white,black,rosy brown,wheat"
../holden_scrape/wallpapers/full/bf667b448e7ffbd2a78021eaef18e2600abb32dc.jpg,,True,https://holdendecor.co.uk/wp-content/uploads/66190-Valora-Dove-Rollshot-Closeup-180x180.jpg,light grey,"[217, 205, 191]","antique white,gray,silver,linen,dark gray,rosy brown,gainsboro,light grey,old lace"
../holden_scrape/wallpapers/full/3cb8f3845443ec23353c87021f483ed2320a852f.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/99502-TIPU-Tree-Bead-terracotta-image--180x180.jpg,light grey,"[217, 204, 189]","tan,gray,silver,rosy brown,light grey"
../holden_scrape/wallpapers/full/58c4888da6bba24bfef818b6ddf568b8f5b85cec.jpg,person,True,https://holdendecor.co.uk/wp-content/uploads/66162-Tinos-Dove-Rollshot-Closeup-180x180.jpg,gainsboro,"[230, 224, 210]","dim gray,antique white,gray,beige,silver,dark gray,rosy brown,light grey,old lace"
../holden_scrape/wallpapers/full/5d13387237267238dbeccac677c587043146c513.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/66163-Tinos-Charcoal-Rollshot-Closeup.jpg,dim gray,"[112, 102, 89]","dim gray,dark olive green,gray,dark slate gray,silver,dark gray"
../holden_scrape/wallpapers/full/7735563d1d02e47665c0e2b4e5a196ea279549e3.jpg,scissors,False,https://holdendecor.co.uk/wp-content/uploads/99503-Tipu-Emerald-Green-Bead-rollshot-600x600.jpg,silver,"[204, 197, 175]","dim gray,dark olive green,antique white,gray,dark slate gray,silver,dark gray,rosy brown,gainsboro,light grey"
../holden_scrape/wallpapers/full/f2231cc381774464ba8fc6349615fb6d65948886.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/Khalili-Cover-image.jpg,dim gray,"[79, 99, 107]","dim gray,gray,dark slate gray,dark khaki,dark gray,slate gray"
../holden_scrape/wallpapers/full/969f3540ac7a657c06e68d752bfe7c9cd6d367dd.jpg,"bowl,potted plant,couch,vase",False,https://holdendecor.co.uk/wp-content/uploads/90241-Vignette-Stripe-Teal-whiteroom-600x600.jpg,dark gray,"[153, 177, 181]","dim gray,tan,gray,dark slate gray,light slate gray,silver,dark gray,gainsboro,peru"
../holden_scrape/wallpapers/full/e34e46fcc134a8abbcfbb85567917df12b73479b.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/13271_Tutti_Fruity_Soft_Coral-Orange_rollshot.jpg,light grey,"[216, 209, 198]","dim gray,dark olive green,antique white,gray,dark khaki,silver,dark gray,rosy brown,gainsboro,peru,light grey"
../holden_scrape/wallpapers/full/83da2e4d7922dcd0878664592289a437fa0a81ee.jpg,vase,False,https://holdendecor.co.uk/wp-content/uploads/99501-Tipu-Tree-bead-Indigo-Blue-Roomshot-180x180.jpg,silver,"[204, 190, 176]","dim gray,dark olive green,antique white,gray,dark slate gray,black,dark gray,rosy brown,light grey"
../holden_scrape/wallpapers/full/b8a6629ba51cb737c8b5aa6c799963fe261f3d14.jpg,"bed,couch,chair",False,https://holdendecor.co.uk/wp-content/uploads/65832-Tipaza-grey-room.jpg,gray,"[150, 147, 143]","dim gray,gray,dark slate gray,silver,black,dark gray,linen,rosy brown"
../holden_scrape/wallpapers/full/fa505f2a3f647823013a5f4d874a7c319e52fb21.jpg,"vase,couch,clock,bird,potted plant",False,https://holdendecor.co.uk/wp-content/uploads/91532_Tundra_Navy_Ochre_roomshot.jpg,dim gray,"[114, 113, 99]","dim gray,dark olive green,saddle brown,gray,dark slate gray,black,dark gray,rosy brown,peru,wheat"
../holden_scrape/wallpapers/full/50dfb525d0ca2f4812e01f3644a15defec1f2bde.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/13271_Tutti_Fruity_Soft_Coral-Orange-600x600.jpg,antique white,"[239, 226, 216]","dim gray,gray,dark khaki,silver,dark sea green,dark gray,dark salmon,gainsboro,peru,wheat,burly wood"
../holden_scrape/wallpapers/full/c566b41a88005dab1901466bb8f8da96f7cff32c.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/91542_Zodiac_Blue_green_rollshot-600x600.jpg,dark slate gray,"[68, 82, 57]","dark olive green,dim gray,gray,dark slate gray,beige,silver,dark gray,dark sea green,light grey"
../holden_scrape/wallpapers/full/41c6ad8e9b4b9159d33ac4712f17c0c730f79262.jpg,"chair,cat",False,https://holdendecor.co.uk/wp-content/uploads/99520-Thistledown-Mural-Room-600x600.jpg,dim gray,"[92, 91, 84]","dim gray,gray,dark slate gray,silver,black,dark sea green,dark gray,linen,gainsboro"
../holden_scrape/wallpapers/full/5008807731ce71c3e785ae75e5630627c6d5d9bb.jpg,potted plant,False,https://holdendecor.co.uk/wp-content/uploads/TH99427-Botanicus-cream-600x600.jpg,light grey,"[219, 210, 199]","dim gray,dark olive green,tan,gray,plum,sienna,indian red,silver,dark gray,rosy brown"
../holden_scrape/wallpapers/full/489e8775466b71e50e8d49338d46e2cbfaa3c924.jpg,potted plant,False,https://holdendecor.co.uk/wp-content/uploads/99427-tatijan-neutral-repeat.jpg,old lace,"[247, 245, 233]","dim gray,dark olive green,dark salmon,gray,sienna,indian red,pale violet red,dark gray,rosy brown,light grey,burly wood"
../holden_scrape/wallpapers/full/1db70ff204056012fc7436a8f9801db2eed39481.jpg,vase,False,https://holdendecor.co.uk/wp-content/uploads/99503-Tipu-Emerald-Green-Roomshot.jpg,silver,"[214, 201, 184]","dark olive green,dim gray,gray,dark slate gray,beige,silver,black,dark gray,rosy brown,light grey"
../holden_scrape/wallpapers/full/13e8bc0f1dd173a71192726c4205aac750520a23.jpg,cat,False,https://holdendecor.co.uk/wp-content/uploads/99356-Twilight-small.jpg,dark slate gray,"[50, 49, 51]","dim gray,gray,dark slate gray,light slate gray,dark sea green,dark gray,slate gray"
../holden_scrape/wallpapers/full/99152f1f0c8bd7254033df41abed54409eea8825.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/65830-Tipaza-image-green-180x180.jpg,dim gray,"[93, 109, 92]","dark olive green,dim gray,gray,dark slate gray,rosy brown"
../holden_scrape/wallpapers/full/2f11da8ca7ce7fb07206073d2aec41e7ec364fab.jpg,"bed,couch",False,https://holdendecor.co.uk/wp-content/uploads/65831-Tipaza-plum-room-600x600.jpg,dim gray,"[121, 105, 94]","dark cyan,dim gray,dark olive green,gray,dark slate gray,sienna,midnight blue,silver,black,rosy brown,gainsboro,peru,slate gray"
../holden_scrape/wallpapers/full/908816af4cea9298791c3fb18ea417891685ca85.jpg,"vase,dining table,book,chair,potted plant",False,https://holdendecor.co.uk/wp-content/uploads/RM91743-cassia-ochre-room2-600x600.jpg,peru,"[152, 129, 78]","dim gray,dark olive green,snow,gray,dark slate gray,light slate gray,silver,dark gray,gainsboro"
../holden_scrape/wallpapers/full/ad973fe0d46f4c8b13bf1560de00b360ad19e2bf.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/36014-Varano-Cream-Rollshot--180x180.jpg,light grey,"[215, 212, 198]","dim gray,dark olive green,gray,dark slate gray,silver,dark gray,rosy brown,gainsboro,light grey"
../holden_scrape/wallpapers/full/c876f7cb93ef03c460df73e2701e61855907b724.jpg,"vase,potted plant",False,https://holdendecor.co.uk/wp-content/uploads/99502-Tipu-tree-bead-Terracotta-roomshot-600x600.jpg,silver,"[211, 195, 179]","tan,dark olive green,dim gray,antique white,gray,black,rosy brown,light grey"
../holden_scrape/wallpapers/full/cc06108f06d0c0f3c39e658f0997eb83aa933518.jpg,bed,False,https://holdendecor.co.uk/wp-content/uploads/91412-Elba-sage-roll.jpg,dark gray,"[155, 167, 155]","dim gray,gray,dark slate gray,light slate gray,dark sea green,dark gray"
../holden_scrape/wallpapers/full/ba36568a6d9f5ebdc944e951d29932cbfbcf45e8.jpg,"vase,chair,potted plant",False,https://holdendecor.co.uk/wp-content/uploads/65912-Tora-Burnt-Orange-roomshot-180x180.jpg,dark olive green,"[109, 85, 61]","dim gray,saddle brown,tan,dark olive green,gray,dark slate gray,black,rosy brown,gainsboro"
../holden_scrape/wallpapers/full/708e22f8a8295c233f0ed9eb922eea57f6bd1726.jpg,toilet,False,https://holdendecor.co.uk/wp-content/uploads/13270_Tutti_Fruity_Cream-Orange_rollshot.jpg,light grey,"[220, 217, 201]","dark olive green,dim gray,gray,dark khaki,silver,dark gray,dark salmon,gainsboro,peru,light grey"
../holden_scrape/wallpapers/full/df11f141de9736872f64d9c43622e85d35a871de.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/66193-Valora-Blue-Rollshot.jpg,dim gray,"[99, 107, 107]","dim gray,gray,dark slate gray,light slate gray,silver,dark gray,rosy brown"
../holden_scrape/wallpapers/full/c8336886b76abbf9f2580fbb86b8d21a0e081dbb.jpg,"chair,potted plant",False,https://holdendecor.co.uk/wp-content/uploads/99363-Enigma-Beads-Grey-Room-600x600.jpg,silver,"[202, 201, 201]","dim gray,dark olive green,gray,dark slate gray,silver,black,dark gray,rosy brown,gainsboro"
../holden_scrape/wallpapers/full/141bb7b6d29bba883f96691075b8ad32021ec2a2.jpg,"vase,chair,potted plant,bench",False,https://holdendecor.co.uk/wp-content/uploads/RM91744-Cassia-Gold-roomshot-180x180.jpg,dim gray,"[110, 100, 74]","dim gray,dark olive green,tan,gray,dark slate gray,sienna,black,rosy brown,wheat"
../holden_scrape/wallpapers/full/4abed4d974d5a2d98b1f983dc7e550b5f968cff2.jpg,,True,https://holdendecor.co.uk/wp-content/uploads/99501-TIPU-Tree-Bead-indigo-blue-image.jpg,gainsboro,"[231, 218, 203]","antique white,gray,silver,dark gray,rosy brown,light grey"
../holden_scrape/wallpapers/full/128bf11bd6153e8bcd0c2b5e15e8eeee437c7802.jpg,"bird,book,bed,potted plant",False,https://holdendecor.co.uk/wp-content/uploads/RM91742-Cassia-Aqua-roomshot.jpg,dark slate gray,"[66, 86, 84]","dark olive green,dim gray,gray,dark slate gray,black,dark gray,gainsboro,light grey"
../holden_scrape/wallpapers/full/8eef2242222489eef41532b389c9c0b22b4c27bc.jpg,airplane,False,https://holdendecor.co.uk/wp-content/uploads/65832-Tipaza-grey-roll-600x587.jpg,silver,"[194, 191, 190]","dim gray,gray,dark slate gray,silver,dark gray,gainsboro,light grey"
../holden_scrape/wallpapers/full/fcf4a1c5d03ce57ee11a8037736300b2dcb508cd.jpg,giraffe,False,https://holdendecor.co.uk/wp-content/uploads/65912-Tora-Burnt-Orange-rollshot.jpg,sienna,"[153, 101, 65]","dark olive green,dim gray,tan,gray,dark slate gray,dark khaki,silver,dark gray,rosy brown,gainsboro,peru"
../holden_scrape/wallpapers/full/b9cf4bf90874c9b87ac3f23c497b81aeb17fa843.jpg,"vase,tie",True,https://holdendecor.co.uk/wp-content/uploads/Material-1.jpg,dark gray,"[166, 171, 170]","dim gray,tan,gray,dark slate gray,white smoke,light slate gray,silver,rosy brown,light grey"
../holden_scrape/wallpapers/full/65311df5c768481dbbe149c00de45bfbe28dee90.jpg,bed,False,https://holdendecor.co.uk/wp-content/uploads/65830-Tipaza-green-room-180x180.jpg,dim gray,"[100, 107, 92]","dim gray,dark olive green,teal,gray,dark slate gray,silver,black,rosy brown,gainsboro"
../holden_scrape/wallpapers/full/5cf0d8146bf01870dfdabd1692ea22df495122da.jpg,bird,False,https://holdendecor.co.uk/wp-content/uploads/Colour-1-1.jpg,silver,"[185, 193, 191]","tan,dim gray,steel blue,cadet blue,gray,dark slate gray,indian red,dark sea green,dark gray,rosy brown,gainsboro,slate gray,light grey"
../holden_scrape/wallpapers/full/dcd3a2cedde3088d73f1fb45841069b9d17f1836.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/65833-Tipaza-image-beige-600x600.jpg,dark gray,"[183, 174, 160]","gray,silver,dark gray,rosy brown,light grey"
../holden_scrape/wallpapers/full/93ba5be6b51e0052d51ccdb2948f85b759bfb23c.jpg,"book,bed,potted plant,couch",False,https://holdendecor.co.uk/wp-content/uploads/RM91742-Cassia-Aqua-roomshot-600x600.jpg,dark slate gray,"[64, 84, 82]","dim gray,dark olive green,gray,dark slate gray,black,dark gray,rosy brown,gainsboro,light grey"
../holden_scrape/wallpapers/full/56984be20c2c7c1d0e965ca4d65fbc2df8b1e15e.jpg,"umbrella,airplane,bird",False,https://holdendecor.co.uk/wp-content/uploads/91532_Tundra_Navy_Ochre_rollshot.jpg,dark slate gray,"[72, 80, 82]","dim gray,tan,dark olive green,gray,dark slate gray,dark khaki,dark gray,rosy brown"
../holden_scrape/wallpapers/full/df77e0f08cd3ce1f5d2fff5338f2dfce390cd5a7.jpg,bed,False,https://holdendecor.co.uk/wp-content/uploads/13392-vintage-floral-cream-ochre-rollshot.jpg,gainsboro,"[230, 228, 219]","wheat,tan,dim gray,dark olive green,gray,silver,linen,dark sea green,dark gray,rosy brown,light grey"
../holden_scrape/wallpapers/full/001e53ed5b5d1fd36af86ef351b2db1ebf0ab51f.jpg,orange,False,https://holdendecor.co.uk/wp-content/uploads/13271_Tutti_Fruity_Soft_Coral-Orange-180x180.jpg,antique white,"[239, 225, 216]","tan,gray,bisque,dark khaki,silver,dark gray,dark salmon,gainsboro,wheat,burly wood"
../holden_scrape/wallpapers/full/9c9540ba8b19b88e6206c1f2f66aa5d33800ff8d.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/66161-Tinos-Grey-Thumbnail-180x180.jpg,dark gray,"[175, 168, 154]","rosy brown,gray,silver,dark gray"
../holden_scrape/wallpapers/full/964ff60ee27dbb50db04c6d7aa3bab9e23ecf6ec.jpg,vase,False,https://holdendecor.co.uk/wp-content/uploads/99502-Tipu-tree-bead-Terracotta-roomshot-180x180.jpg,silver,"[207, 190, 172]","tan,dark olive green,dim gray,antique white,gray,sienna,black,rosy brown,light grey"
../holden_scrape/wallpapers/full/cd227000c47920b90647f12e9116f445a525d7ff.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/99503-Tipu-Bead-Emerald-Green-Roll-3_2.jpg,gainsboro,"[230, 221, 203]","dim gray,antique white,gray,beige,silver,dark gray,rosy brown,light grey"
../holden_scrape/wallpapers/full/fc98ea5a9386d3f09e4a636dba2b1692aa3402ff.jpg,,False,https://holdendecor.co.uk/wp-content/uploads/65911-Tora-Khaki-rollshot-180x180.jpg,dim gray,"[112, 109, 88]","dim gray,dark olive green,gray,dark slate gray,silver,linen,dark gray,black,rosy brown,light grey"
../holden_scrape/wallpapers/full/5d94cf61cba8e4d91ac95c86b75e960136821dc9.jpg,"vase,potted plant",False,https://holdendecor.co.uk/wp-content/uploads/1_Amberwood-3000x1500_c.jpg,dark slate gray,"[56, 89, 113]","dark olive green,dim gray,gray,dark slate gray,black,dark gray,rosy brown,wheat"
../holden_scrape/wallpapers/full/e0858124e5b54af2e4ebc86d1c6665b1e52e9ae6.jpg,"vase,dining table,book,chair,bird,potted plant",False,https://holdendecor.co.uk/wp-content/uploads/RM91743-cassia-ochre-room2.jpg,peru,"[155, 130, 77]","dim gray,dark olive green,snow,gray,dark slate gray,light slate gray,silver,rosy brown,gainsboro"
